name,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
7919c2,ScourgeAasimar,Knight,20180625T04:04:28Z,Paladin12,Paladin,OathofVengeance,12,,139,20,20,14,18,10,16,16,,History|Insight|Intimidation|Persuasion,Warhammer|Javelin,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2|Haste_3|ProtectionfromEnergy_3,062418,,,,Aasimar,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2|Haste_3|ProtectionfromEnergy_3,Warhammer|Javelin,1215
2242a7,GhastlyHalfling,Entertainer,20180625T04:03:03Z,Bard12,Bard,CollegeofSwords,12,,110,16,8,20,16,10,14,20,,Acrobatics|Stealth|Perception|Deception|Performance,Dagger|Shortsword|Scimitar|CBowlight,,062418,,,,Halfling,,Dagger|Shortsword|Scimitar|CBowLight,1215
9a7b7f,Tiefling,CloisteredScholar,20180625T03:48:24Z,Warlock12,Warlock,TheCelestial,12,,117,16,10,20,16,12,18,20,,Arcana|History|Investigation|Nature,CBowlight|Dagger,Light_0|SacredFlame_0,062418,,,,Tiefling,Light_0|SacredFlame_0,CBowLight|Dagger,1215
033ce0,ShadowElf,Outlander,20180625T04:05:47Z,Ranger12,Ranger,Hunter,12,Sharpshooter|ElvenAccuracy,131,16,11,20,16,12,14,12,,Athletics|Stealth|Investigation|Nature|Perception|Survival,Shortsword|Longbow,,062418,,,,Elf,,Shortsword|Longbow,1215
2242a7,StoutHalfling,Sailor,20180625T03:55:37Z,Rogue12,Rogue,Swashbuckler,12,Alert|Mobile,141,16,10,20,20,10,14,12,,Athletics|SleightofHand|Stealth|Investigation|Perception|Deception,Dagger|Shortsword|Scimitar,,062418,,,,Halfling,,Dagger|Shortsword|Scimitar,1215
c58946,MountainDwarf,Knight,20180625T03:54:28Z,Fighter2,Fighter,Samurai,12,HeavyArmorMaster|PolearmMaster|Sentinel,162,16,20,14,20,11,14,13,,History|AnimalHandling|Perception|Intimidation|Persuasion,Halberd|Maul|CBowlight,,062418,,,,Dwarf,,Halberd|Maul|CBowLight,1215
624b00,Tortle,FolkHero,20180829T09:15:46Z,Paladin12,Paladin,OathofAncients,12,Lucky,124,18,19,23,18,10,13,18,,Athletics|AnimalHandling|Survival|Persuasion,Battleaxe|Javelin|clawattak|Greataxe|Malletofsilvanus,EnsnaringStrike_1|SpeakwithAnimalsR_1|Shieldoffaith_1|thunderoussmite_1|PurifyfoodanddrinkR_1|Compelledduel_1|protectionfromgoodandevil_1|Command_1|detectmagicR_1|Bless_1|Wrathfulsmite_1|DivineFavour_1|Curewounds_1|Moonbeam_2|MistyStep_2|Lesserrestoration_2|BrandingStrike_2|FindSteed_2|Zoneoftruth_2|Magicweapon_2|PlantGrowth_3|ProtectionfromEnergy_3|AuraofVitality_3|Removecurse_3|Daylight_3|Blindingsmite_3|Elementalweapon_3,082918,,,,Turtle,EnsnaringStrike_1|SpeakwithAnimals_1|ShieldofFaith_1|ThunderousSmite_1|PurifyFoodandDrink_1|CompelledDuel_1|ProtectionfromEvilandGood_1|Command_1|DetectMagic_1|Bless_1|WrathfulSmite_1|DivineFavor_1|CureWounds_1|Moonbeam_2|MistyStep_2|LesserRestoration_2|BrandingSmite_2|FindSteed_2|ZoneofTruth_2|MagicWeapon_2|PlantGrowth_3|ProtectionfromEnergy_3|AuraOfVitality_3|RemoveCurse_3|Daylight_3|BlindingSmite_3|ElementalWeapon_3,Battleaxe|Javelin|Greataxe,1215
c0a87f,Turtle,Sage,20180519T16:10:37Z,Druid12,Druid,Circleofspores,12,,76,19,10,16,14,10,20,11,chaoticneutral,Arcana|History|Nature|AnimalHandling|Survival,Quarterstaff,ChillTouch_0|+GentleRepose_2|+RayOfEnfeeblement_2|+AnimateDead_3|+GaseousForm_3|+Blight_4|+confusion_4|+cloudKill_5|+contagion_5,051918,CN,N,C,Turtle,ChillTouch_0|GentleRepose_2|RayofEnfeeblement_2|AnimateDead_3|GaseousForm_3|Blight_4|Confusion_4|Cloudkill_5|Contagion_5,Quarterstaff,1215
e3adef,HalfOrc,ClanCrafter,20180810T02:24:35Z,Sorcerer11,Sorcerer,StormSorcery,11,SpellSniper,95,11,13,13,18,8,8,20,,History|Insight|Deception|Intimidation|Persuasion,Mace|Dagger,,080918,,,,HalfOrc,,Mace|Dagger,811
fc6b06,ScourgeAasimar,Knight,20180611T04:42:36Z,Paladin11,Paladin,OathofVengeance,11,,127,20,18,14,18,10,16,16,,History|Insight|Intimidation|Persuasion,Warhammer|Javelin,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2|Haste_3|ProtectionfromEnergy_3,061018,,,,Aasimar,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2|Haste_3|ProtectionfromEnergy_3,Warhammer|Javelin,811
e6c8ab,Human,UrbanBountyHunter,20180816T17:32:03Z,Rogue10,Rogue,Mastermind,10,Healer,24,15,17,16,15,13,12,9,Neutral,SleightofHand|Stealth|Investigation|Insight|Perception|Deception,Dagger|Dagger|CBowlight|ScaleDeepDagger,,081618,NN,N,N,Human,,Dagger|CBowLight,811
458a02,Skellington,Hermit,20180823T22:43:50Z,Monk10,Monk,WayoftheSunSoul,10,Sentinel,63,18,8,20,13,8,16,6,Neutral,Acrobatics|Stealth|Religion|Insight|Medicine,Unarmedstrike,,082318,NN,N,N,,,UnarmedStrike,811
e6f0d7,Dragonborn,Courtier,20180709T14:07:04Z,Sorcerer10,Sorcerer,StormSorcery,10,DragonHide|SpellSniper,42,12,10,14,10,13,12,18,,Arcana|Religion|Insight|Persuasion,Dagger,ControlFlames_0|Firebolt_0|MageHand_0|LightningLure_0|Mending_0|Message_0|ComprehendLanguages_1|MageArmour_1|Suggestion_2|Web_2|CrownOfMadness_2|Counterspell_3|Tongues_3|MajorImage_3|Polymorph_4|SickeningRadiance_4|Immolation_5,070918,,,,Dragonborn,ControlFlames_0|FireBolt_0|MageHand_0|LightningLure_0|Mending_0|Message_0|ComprehendLanguages_1|MageArmor_1|Suggestion_2|Web_2|CrownofMadness_2|Counterspell_3|Tongues_3|MajorImage_3|Polymorph_4|SickeningRadiance_4|Immolation_5,Dagger,811
9b4c34,MountainDwarf,ClanCrafter,20180709T14:31:04Z,Paladin10,Paladin,OathBreaker,10,SquatNimbleness,84,18,17,10,14,12,14,16,,Athletics|History|Insight|Intimidation|Persuasion,Javelin,HellishRebuke_1|InflictWounds_1|ThunderousSmite_1|Heroism_1|CureWounds_1|ProtectionFromEvilAndGood_1|CrownofMadness_2|Darkness_2|ZoneOfTruth_2|FindSteed_2|MagicWeapon_2|AnimateDead_3|BestowCurse_3|RemoveCurse_3|ElementalWeapon_3,070918,,,,Dwarf,HellishRebuke_1|InflictWounds_1|ThunderousSmite_1|Heroism_1|CureWounds_1|ProtectionfromEvilandGood_1|CrownofMadness_2|Darkness_2|ZoneofTruth_2|FindSteed_2|MagicWeapon_2|AnimateDead_3|BestowCurse_3|RemoveCurse_3|ElementalWeapon_3,Javelin,811
792235,Human,Knight,20180709T14:32:55Z,Fighter0,Fighter,PurpleDragonKnight,10,Sentinel|MageSlayer|ShieldMaster,76,18,18,10,14,10,16,10,,History|AnimalHandling|Insight|Perception|Performance|Persuasion,Longsword|Handaxe,,070918,,,,Human,,Longsword|Handaxe,811
20a586,WoodElf,Sage,20180709T15:25:02Z,Druid10,Druid,CircleoftheLand,10,WoodElfMagic|ElvenAccuracy,53,16,10,16,10,16,18,10,,Arcana|History|Nature|Medicine|Perception|Survival,Scimitar,Guidance_0|MoldEarth_0|ShapeWater_0|ThornWhip_0|Druidcraft_0|CreateOrDestroyWater_1|HealingWord_1|SpeakWithAnimals_1|Barkskin_2|SpiderClimb_2|AnimalMessenger_2|Skywrite_2|LesserRestoration_2|CallLightning_3|PlantGrowth_3|EruptingEarth_3|SpeakWithPlants_3|LocateAnimalsOrPlants_3|Divination_4|FreedomofMovement_4|WaterySphere_4|ConjureWoodlandBeings_4|CommunewithNature_5|TreeStride_5|MassCureWounds_5|WrathOfNature_5|GreaterRestoration_5,070918,,,,Elf,Guidance_0|MoldEarth_0|ShapeWater_0|ThornWhip_0|Druidcraft_0|CreateorDestroyWater_1|HealingWord_1|SpeakwithAnimals_1|Barkskin_2|SpiderClimb_2|AnimalMessenger_2|Skywrite_2|LesserRestoration_2|CallLightning_3|PlantGrowth_3|EruptingEarth_3|SpeakwithPlants_3|Divination_4|FreedomofMovement_4|WaterySphere_4|ConjureWoodlandBeings_4|CommunewithNature_5|TreeStride_5|MassCureWounds_5|WrathofNature_5|GreaterRestoration_5,Scimitar,811
c44e4e,HalfOrc,Acolyte,20180815T20:30:44Z,Cleric10,Cleric,NatureDomain,10,HeavyArmorMaster|OrcishFury,73,18,18,10,14,12,15,8,ChaoticNeutral,History|Nature|Religion|Insight|Medicine|Intimidation,Mace|CBowlight,AnimalFriendship_1|SpeakwithAnimals_1|Barkskin_2|SpikeGrowth_2|PlantGrowth_3|WindWall_3|DominateBeast_4|GraspingVine_4|InsectPlague_5|TreeStride_5,081518,CN,N,C,HalfOrc,AnimalFriendship_1|SpeakwithAnimals_1|Barkskin_2|SpikeGrowth_2|PlantGrowth_3|WindWall_3|DominateBeast_4|GraspingVine_4|InsectPlague_5|TreeStride_5,Mace|CBowLight,811
3cfb67,ProtectorAasimar,Sailor,20180807T18:44:57Z,Bard10,Bard,CollegeofGlamour,10,Mobile,88,15,12,18,14,16,17,20,,Athletics|Acrobatics|Perception|Performance|Persuasion,Rapier|Dagger,ViciousMockery_0|DancingLights_0|CharmPerson_1|DetectMagic_1|HealingWord_1|Thunderwave_1|Silence_2|CrownOfMadness_2|Invisibility_2|BestowCurse_3|LeomundsTinyHut_3|Nondetection_3|DimensionDoor_4|Polymorph_4|HallucinatoryTerrain_4|PlanarBinding_5|Seeming_5,080718,,,,Aasimar,ViciousMockery_0|DancingLights_0|CharmPerson_1|DetectMagic_1|HealingWord_1|Thunderwave_1|Silence_2|CrownofMadness_2|Invisibility_2|BestowCurse_3|LeomundsTinyHut_3|Nondetection_3|DimensionDoor_4|Polymorph_4|HallucinatoryTerrain_4|PlanarBinding_5|Seeming_5,Rapier|Dagger,811
3778bb,LineageMamm,Noble,20180726T20:39:55Z,Warlock10,Warlock,TheHexblade,10,,73,16,10,13,14,12,10,20,trueneutral,Arcana|History|Investigation|Persuasion,CBowlight|Dagger|+2HexRapierX2,MageHand(race)_0|EldritchBlast_0|Tollthedead_0|ChillTouch_0|Presti_0|Shield_1|ArmorOfAgathys_1|HellishRebuke_1|FloatingDisk(1day)_1|UnseenServant(R)_1|ArcaneLock(1day)_2|MistyStep_2|GaseousForm_3|Banishment_4|SickeningRadiance_4|SynapticStatic_5,072618,NN,N,N,Tiefling,MageHand_0|EldritchBlast_0|TolltheDead_0|ChillTouch_0|Shield_1|ArmorofAgathys_1|HellishRebuke_1|UnseenServant_1|ArcaneLock_2|MistyStep_2|GaseousForm_3|Banishment_4|SickeningRadiance_4|SynapticStatic_5,CBowLight|Dagger|Rapier,811
138968,Human,Sage,20180602T05:50:04Z,Wizard10,Wizard,SchoolofNecromancy,10,,62,12,11,14,15,20,13,9,,Arcana|History|Religion|Insight,Quarterstaff,AnimateDead_3,060118,,,,Human,AnimateDead_3,Quarterstaff,811
4ac8d5,Dragonborn,Soldier,20180815T13:39:06Z,Paladin10,Paladin,OathofVengeance,10,Tough,94,18,18,12,13,10,8,16,,Athletics|Insight|Medicine|Intimidation,Longsword|Javelin,Bane_1|HuntersMark_1|CureWounds_1|ThuderousSmite_1|HoldPerson_2|MistyStep_2|CureWounds_2|Haste_3|CureWounds_3,081518,,,,Dragonborn,Bane_1|HuntersMark_1|CureWounds_1|ThunderousSmite_1|HoldPerson_2|MistyStep_2|Haste_3,Longsword|Javelin,811
585f45,Human,Acolyte,20180830T22:57:50Z,Sorcerer10,Sorcerer,ShadowMagic,10,Lucky,80,13,11,17,18,13,16,20,,Arcana|Religion|Insight|Intimidation|Persuasion,CBowlight|Dagger,Darkness_2,083018,,,,Human,Darkness_2,CBowLight|Dagger,811
4208a5,HillDwarf,FolkHero,20180830T23:59:22Z,Cleric10,Cleric,TrickeryDomain,10,,100,22,16,16,18,13,20,14,lawfulneutral,AnimalHandling|Insight|Survival|Persuasion,Warhammer|CBowlight,Guidance_0|TollTheDead_0|WordOfRadiance_0|SpareTheDying_0|SacredFlame_0|CharmPerson_1|DisguiseSelf_1|Bless_1|HealingWors_1|CureWounds_1|MirrorImage_2|PassWithoutTrace_2|PrayerOfHealing_2|SpiritualWeapon_2|Blink_3|DispelMagic_3|BestowCurse_3|MassHealingWord_3|SpiritGuardians_3|Tongues_3|DimensionDoor_4|Polymorph_4|Banishment_4|DeathWard_4|DominatePerson_5|ModifyMemory_5|HolyWeapon_5|RaiseDead_5|FlameStrike_5,083018,LN,N,L,Dwarf,Guidance_0|TolltheDead_0|WordofRadiance_0|SparetheDying_0|SacredFlame_0|CharmPerson_1|DisguiseSelf_1|Bless_1|HealingWord_1|CureWounds_1|MirrorImage_2|PassWithoutTrace_2|PrayerofHealing_2|SpiritualWeapon_2|Blink_3|DispelMagic_3|BestowCurse_3|MassHealingWord_3|SpiritGuardians_3|Tongues_3|DimensionDoor_4|Polymorph_4|Banishment_4|DeathWard_4|DominatePerson_5|ModifyMemory_5|HolyWeapon_5|RaiseDead_5|FlameStrike_5,Warhammer|CBowLight,811
382dea,Human,Criminal,20180831T01:19:04Z,Ranger10,Ranger,HorizonWalker,10,Lucky,100,17,11,20,18,12,16,14,,Athletics|Stealth|Investigation|Perception|Survival|Deception,Shortsword|Longbow,ProtectionfromEvilandGood_1|HuntersMark_1|HailOfThorns_1|MistyStep_2|PassWithoutATrace_2|Haste_3|LightningArrow_3,083018,,,,Human,ProtectionfromEvilandGood_1|HuntersMark_1|HailofThorns_1|MistyStep_2|PassWithoutTrace_2|Haste_3|LightningArrow_3,Shortsword|Longbow,811
214c67,MountainDwarf,FolkHero,20180828T03:44:14Z,Sorcerer10,Sorcerer,DivineSoul,10,,72,16,10,12,16,12,12,18,NeutralGood,Arcana|Religion|AnimalHandling|Survival,CBowlight|Dagger,RayofFrost_0|ShockingGrasp_0|Guidance_0|Resistance_0|Message_0|MageHand_0|CureWounds_1|Shield_1|GuidingBolt_1|SpiritualWeapon_2|ScorchingRay_2|Revivify_3|Fireball_3|MajorImage_3|Banishment_4|GuardianofFaith_4|WallofLight_5|InsectPlague_5,082718,NG,G,N,Dwarf,RayofFrost_0|ShockingGrasp_0|Guidance_0|Resistance_0|Message_0|MageHand_0|CureWounds_1|Shield_1|GuidingBolt_1|SpiritualWeapon_2|ScorchingRay_2|Revivify_3|Fireball_3|MajorImage_3|Banishment_4|GuardianofFaith_4|WallofLight_5|InsectPlague_5,CBowLight|Dagger,811
62c3d6,Kenku,Acolyte,20180527T23:21:59Z,Cleric10,Cleric,GraveDomain,10,,73,18,8,18,14,10,18,10,,Stealth|History|Religion|Insight|Medicine|Deception,Mace|CBowlight,SparetheDying_0|Guidance_0|Light_0|SacredFlame_0|WordOfRadiance_0|Thaumaturgy_0|Bane_1|FalseLife_1|GuidingBolt_1|Bless_1|GentleRepose_2|RayofEnfeeblement_2|SpiritualWeapon_2|Revivify_3|VampiricTouch_3|SpiritGuardians_3|MssHealingWord_3|AnimateDead_3|DispelMagic_3|Sending_3|SpeakToDead_3|GlyphOfWarding_3|Blight_4|DeathWard_4|Banishment_4|Divination_4|AntilifeShell_5|RaiseDead_5|MassCureWounds_5|HolyWeapon_5,052718,,,,Kenku,SparetheDying_0|Guidance_0|Light_0|SacredFlame_0|WordofRadiance_0|Thaumaturgy_0|Bane_1|FalseLife_1|GuidingBolt_1|Bless_1|GentleRepose_2|RayofEnfeeblement_2|SpiritualWeapon_2|Revivify_3|VampiricTouch_3|SpiritGuardians_3|MassHealingWord_3|AnimateDead_3|DispelMagic_3|Sending_3|SpeakwithDead_3|GlyphofWarding_3|Blight_4|DeathWard_4|Banishment_4|Divination_4|AntilifeShell_5|RaiseDead_5|MassCureWounds_5|HolyWeapon_5,Mace|CBowLight,811
17ded3,HillDwarf,Hermit,20180802T04:37:42Z,Druid10,Druid,CircleoftheMoon,10,,90,14,10,13,17,10,20,8,,Religion|Insight|Medicine|Perception,Scimitar,,080118,,,,Dwarf,,Scimitar,811
99bac3,Dragonborn,Acolyte,20180802T14:05:03Z,Paladin10,Paladin,OathofVengeance,10,GreatWeaponMaster,90,16,17,11,16,9,10,14,,Athletics|Religion|Insight|Persuasion,Maul|Greatsword|Javelin,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2|Haste_3|ProtectionfromEnergy_3,080218,,,,Dragonborn,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2|Haste_3|ProtectionfromEnergy_3,Maul|Greatsword|Javelin,811
8c54e5,WoodElf,Criminal,20180802T14:05:50Z,Rogue10,Rogue,Assassin,10,Lucky,70,16,8,20,15,10,14,12,,Acrobatics|SleightofHand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,080218,,,,Elf,,Rapier|Shortbow|Dagger,811
3e1717,Human,Outlander,20180802T14:05:27Z,Ranger10,Ranger,Hunter,10,Sharpshooter,70,16,10,20,13,10,16,8,,Athletics|Stealth|Investigation|Insight|Perception|Survival,Shortsword|Longbow,,080218,,,,Human,,Shortsword|Longbow,811
38ca26,WoodElf,Criminal,20180807T18:47:04Z,Rogue10,Rogue,Swashbuckler,10,ElvenAccuracy|Alert,90,16,14,20,14,11,14,17,,Acrobatics|SleightofHand|Stealth|Perception|Deception|Performance|Persuasion,Rapier|Shortbow|Dagger,,080718,,,,Elf,,Rapier|Shortbow|Dagger,811
badc40,MountainDwarf,Soldier,20180909T00:57:25Z,Barbarian10,Barbarian,PathoftheTotemWarrior,10,Alert|PolearmMaster,65,16,17,14,17,8,10,8,NeutralGood,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin|Spear+2,,090818,NG,G,N,Dwarf,,Greataxe|Handaxe|Javelin|Spear,811
a50a03,Human,Sage,20180722T20:52:55Z,Sorcerer10,Sorcerer,ShadowMagic,10,SpellSniper,70,13,8,16,14,12,10,18,,Arcana|History|Insight|Perception|Intimidation,CBowlight|Dagger,Darkness_2,072218,,,,Human,Darkness_2,CBowLight|Dagger,811
d9db84,WoodElf,GuildArtisan,20180702T14:31:59Z,Wizard10,Wizard,SchoolofConjuration,10,SpellSniper|ElvenAccuracy,42,13,10,16,10,15,14,12,,Arcana|Insight|Medicine|Perception|Persuasion,Quarterstaff,,070218,,,,Elf,,Quarterstaff,811
13fec1,Human,Acolyte,20180812T22:29:08Z,Cleric10,Cleric,LifeDomain,10,,88,18,13,14,14,11,17,14,,Religion|Insight|Medicine|Persuasion,Mace|CBowlight,Bless_1|CureWounds_1|LesserRestoration_2|SpiritualWeapon_2|BeaconofHope_3|Revivify_3|DeathWard_4|GuardianofFaith_4|MassCureWounds_5|RaiseDead_5,081218,,,,Human,Bless_1|CureWounds_1|LesserRestoration_2|SpiritualWeapon_2|BeaconofHope_3|Revivify_3|DeathWard_4|GuardianofFaith_4|MassCureWounds_5|RaiseDead_5,Mace|CBowLight,811
9d5fce,WoodElf,Hermit,20180526T19:20:30Z,Druid10,Druid,CircleoftheMoon,10,,80,16,8,16,14,12,20,8,,Arcana|Religion|Medicine|Perception|Survival,,,052618,,,,Elf,,,811
8719d7,HalfOrc,Outlander,20180526T17:38:10Z,Barbarian10,Barbarian,PathoftheBerserker,10,,119,17,20,14,16,8,10,10,Neutral,Athletics|Nature|Perception|Survival|Intimidation,FlameGreatsword|Shortbow|Javelin|RageFlameGreatsword|CritFlameGreatsword|CritRageFlameGreatsword,,052618,NN,N,N,HalfOrc,,Greatsword|Shortbow|Javelin,811
82b4b4,MountainDwarf,Soldier,20180526T18:37:23Z,Fighter0,Fighter,BattleMaster,10,GreatWeaponMaster,116,21,20,10,18,10,11,10,ChaoticGood,Athletics|Perception|Survival|Intimidation,Maul+3|Handaxe|Maul+3GWM5,,052618,CG,G,C,Dwarf,,Maul|Handaxe,811
41cfab,Tabaxi,Criminal,20180507T02:31:01Z,Rogue10,Rogue,Assassin,10,Alert,73,16,8,20,15,10,13,13,,Acrobatics|SleightofHand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,050618,,,,Tabaxi,,Rapier|Shortbow|Dagger,811
439342,RockGnome,FactionAgent,20180419T18:55:44Z,BloodHunter10,BloodHunter,OrderoftheMutant,10,FadeAway,84,15,13,16,14,14,12,12,,Acrobatics|Investigation|Religion|Insight|Survival,Morningstar|CBowHand,,041918,,,,Gnome,,Morningstar|CBowhand,811
aa960d,Naga,MercenaryVeteran,20180509T21:48:13Z,Fighter0,Fighter,Cavalier,10,TavernBrawler,100,18,20,16,18,14,14,13,,Athletics|Acrobatics|Insight|Survival|Persuasion,Longsword|CBowlight,,050918,,,,,,Longsword|CBowLight,811
d9db84,LightfootHalfling,FarTraveler,20180706T07:24:01Z,Ranger9,Ranger,Hunter,9,,95,15,13,19,15,12,10,10,,Athletics|Stealth|Insight|Perception|Survival,Shortsword|Longbow,,070618,,,,Halfling,,Shortsword|Longbow,811
0b47da,Tiefling,Noble,20180805T00:50:06Z,Sorcerer9,Sorcerer,RevisedFavoredSoul,9,RitualCaster,47,10,8,10,12,16,13,18,NeutralGood,Arcana|History|Deception|Persuasion,Quarterstaff|Dagger,Mending_0|SpareTheDying_0|FireBolt_0|Guidance_0|Thaumaturgy_0|CureWounds_1|DisguiseSelf_1|ChaosBolt_1|Identify_1|DetectMagic_1|Suggestion_2|SpiritualWeapon_2|Fireball_3|MassHealingWord_3|Banishment_4|VitrolicSphere_4|Polymorph_4|HoldMonster_5,080418,NG,G,N,Tiefling,Mending_0|SparetheDying_0|FireBolt_0|Guidance_0|Thaumaturgy_0|CureWounds_1|DisguiseSelf_1|ChaosBolt_1|Identify_1|DetectMagic_1|Suggestion_2|SpiritualWeapon_2|Fireball_3|MassHealingWord_3|Banishment_4|VitriolicSphere_4|Polymorph_4|HoldMonster_5,Quarterstaff|Dagger,811
db822a,WaterGenasi,Acolyte,20180812T18:25:12Z,Paladin9,Paladin,OathofAncients,9,,110,17,15,14,16,10,14,13,,Athletics|Religion|Insight|Persuasion,Javelin,EnsnaringStrike_1|SpeakwithAnimals_1|Moonbeam_2|MistyStep_2|PlantGrowth_3|ProtectionfromEnergy_3,081218,,,,Genasi,EnsnaringStrike_1|SpeakwithAnimals_1|Moonbeam_2|MistyStep_2|PlantGrowth_3|ProtectionfromEnergy_3,Javelin,811
973ebc,EarthGenasi,Knight,20180618T20:19:05Z,Paladin9,Paladin,OathofDevotion,9,Sentinel|MountedCombatant,121,21,13,13,18,12,11,16,LawfulNeutral,Arcana|Religion|Medicine|Persuasion,Halberd|Halberd|Handaxe|CleaverDagger|Warhammer|ShieldBlade,ProtectionfromEvilandGood_1|Sanctuary_1|LesserRestoration_2|ZoneofTruth_2|BeaconofHope_3|DispelMagic_3,061818,LN,N,L,Genasi,ProtectionfromEvilandGood_1|Sanctuary_1|LesserRestoration_2|ZoneofTruth_2|BeaconofHope_3|DispelMagic_3,Halberd|Handaxe|Dagger|Warhammer,811
6d6a55,Human,Soldier,20180622T04:29:40Z,Fighter9,Fighter,Champion,9,Tough|HeavyArmorMaster,103,20,19,15,16,15,10,14,,Athletics|Perception|Survival|Intimidation,Longsword+1|Handaxe,,062118,,,,Human,,Longsword|Handaxe,811
797ff2,LightfootHalfling,Charlatan,20180711T02:31:50Z,Rogue9,Rogue,Thief,9,,75,14,10,16,16,8,10,18,,Acrobatics|SleightofHand|Stealth|Insight|Deception|Persuasion,Shortsword|Shortbow|Dagger,,071018,,,,Halfling,,Shortsword|Shortbow|Dagger,811
f779de,LightfootHalfling,Charlatan,20180714T06:08:53Z,Rogue9,Rogue,Thief,9,Lucky,75,14,10,16,16,8,10,16,,SleightofHand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,071318,,,,Halfling,,Rapier|Shortbow|Dagger,811
46811d,MountainDwarf,Soldier,20180710T03:53:07Z,Fighter9,Fighter,BattleMaster,9,,101,18,18,10,20,10,10,14,,Athletics|Acrobatics|Perception|Intimidation,Longsword|Handaxe,,070918,,,,Dwarf,,Longsword|Handaxe,811
956f97,Turtle,Soldier,20180712T05:28:58Z,Fighter9,Fighter,Samurai,9,DefensiveDuelist|GreatWeaponMaster,85,16,18,13,16,8,11,10,,Athletics|Acrobatics|Perception|Survival|Intimidation,Greatsword|CBowlight,,071118,,,,Turtle,,Greatsword|CBowLight,811
5375c3,WoodElf,Outlander,20180711T01:14:44Z,Fighter9,Fighter,ArcaneArcher,9,Sharpshooter|ElvenAccuracy,85,16,8,18,16,10,13,13,,Athletics|Acrobatics|Nature|Insight|Perception|Survival,Longsword|Longbow|Handaxe,,071018,,,,Elf,,Longsword|Longbow|Handaxe,811
e832a4,HalfOrc,Outlander,20180731T19:17:13Z,Barbarian9,Barbarian,PathoftheTotemWarrior,9,TavernBrawler|OrcishFury,95,15,20,15,17,10,12,17,,Athletics|Nature|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,073118,,,,HalfOrc,,Greataxe|Handaxe|Javelin,811
bc99b6,Orc,FolkHero,20180715T23:38:58Z,Cleric9,Cleric,DeathDomain,9,,66,16,16,10,14,10,18,9,,Religion|AnimalHandling|Survival|Intimidation|Persuasion,Warhammer|CBowlight,TollTheDead_0|Resistance_0|SpareTheDying_0|Thaumaturgy_0|SacredFlame_0|FalseLife_1|RayofSickness_1|Bane_1|Bless_1|InflictWounds_1|ProtectionFromEvilAndGood_1|BlindnessDeafness_2|RayofEnfeeblement_2|GentleRepose_2|PrayerOfHealing_2|SpiritualWeapon_2|AnimateDead_3|VampiricTouch_3|BestowCurse_3|LifeTransference_3|Blight_4|DeathWard_4|GuardianOfFaith_4|ControlWater_4|AntilifeShell_5|Cloudkill_5|Contagion_5,071518,,,,Orc,TolltheDead_0|Resistance_0|SparetheDying_0|Thaumaturgy_0|SacredFlame_0|FalseLife_1|RayofSickness_1|Bane_1|Bless_1|InflictWounds_1|ProtectionfromEvilandGood_1|BlindnessDeafness_2|RayofEnfeeblement_2|GentleRepose_2|PrayerofHealing_2|SpiritualWeapon_2|AnimateDead_3|VampiricTouch_3|BestowCurse_3|LifeTransference_3|Blight_4|DeathWard_4|GuardianofFaith_4|ControlWater_4|AntilifeShell_5|Cloudkill_5|Contagion_5,Warhammer|CBowLight,811
5da7a8,HalfElf,Sailor,20180715T23:44:11Z,Sorcerer9,Sorcerer,ShadowMagic,9,SpellSniper,65,10,8,10,16,12,14,18,,Athletics|Arcana|History|Religion|Perception|Persuasion,Quarterstaff|Dagger,Infestation_0|MageHand_0|ChillTouch_0|FireBolt_0|RayOfFrost_0|ShockingGrasp_0|ChaosBolt_1|MagicMissile_1|ChromaticOrb_1|Darkness_2|ScorchingRay_2|Shatter_2|Fireball_3|Melf'sMinuteMeteors_3|StormSphere_4|DimensionDoor_4|Immolation_5,071518,,,,HalfElf,Infestation_0|MageHand_0|ChillTouch_0|FireBolt_0|RayofFrost_0|ShockingGrasp_0|ChaosBolt_1|MagicMissile_1|ChromaticOrb_1|Darkness_2|ScorchingRay_2|Shatter_2|Fireball_3|MelfsMinuteMeteors_3|StormSphere_4|DimensionDoor_4|Immolation_5,Quarterstaff|Dagger,811
